"title","popularity","weighted_average","score","bag_of_words"
"The Naughty Nine","0.0032228737798191097","0.4188027704565531","0.1694548324505127","family adventure comedy tv movie crime fifthgrader andy finds himself without a present from santa on christmas morning realizing he must have landed on the “naughty list” and feeling unfairly maligned andy pulls together a team of eight other naughtylisters to help him execute an elaborate heist on santa’s village at the north pole to get the presents they feel they deserve "
"Strawman","0.0018602789979456028","0.4208465133656738","0.1694547727450369","drama comedy war in s taiwan during the last days of japanese rule an impoverished farming village is less concerned with colonial politics than with feeding their families one day an american bomb falls onto a field where it lies unexploded "
"Snake Island Python","0.002335383967919909","0.4201241871584789","0.1694509052441435","drama horror a group of people searching for a magical tree in a mysterious jungle find they are not alone something is watching them waiting for the perfect moment to strike "
"Tamil Rockers","0.002762194439296167","0.41947613188000243","0.1694477694155787","comedy thriller  major characters running for the money facing more challenges by forgetting the fact that its not the decision of money to reach human "
"A Brush with Christmas","0.006175110207104998","0.4143546407723777","0.1694469224332141","tv movie comedy drama romance over the week leading up to christmas in the town of bayside charlotte tries to capture her own unique style in the local art scene while also helping her mother run the family restaurant disheartened and struggling to find time for her art charlotte throws out her latest painting only to discover that it has been anonymously submitted to the christmas art festival it turns out that wyatt a visiting artist stumbled upon her discarded work and is now using the festival’s exposure to find its mysterious creator "
"California Split","0.00032238145817398535","0.4231253038038749","0.16944355039645437","comedy drama carefree single guy charlie waters rooms with two lovely prostitutes barbara miller and susan peters and lives to gamble along with his glum betting buddy bill denny charlie sets out on a gambling streak in search of the everelusive big payday while charlie and bill have some lucky moments they also have to contend with serious setbacks that threaten to derail their hedonistic betting binge "
"Someday We'll Tell Each Other Everything","0.003001471727804679","0.4191038904222131","0.16944243920556804","drama set in a warm summer in  in former east germany it follows a young woman who begins a relationship with a charismatic farmer who is twice her age "
"The Myth","0.0018656102088298026","0.4208055853562114","0.16944160026778246","action adventure comedy drama fantasy when a fellow scientist asks for jacks help in locating the mausoleum of chinas first emperor the past collides violently with the present as jack discovers his amazing visions are based in fact "
"National Sexuality Management Committee","0.0025809332692333627","0.4197321311680884","0.1694414124287754","romance to prevent the national crisis of childbirth the state makes the sex life management committee when a couple doyoon min arang kim could not get pregnant the person in charge of the national sex life management committee chaedam lee minwoo kang was dispatched to encourage pregnancy since the officials in charge are experts in this area they have been given the role of evangelists who hold the wrong position and convey the correct sexual knowledge "
"La bandera","0.0031074687442081885","0.4189411171832178","0.16944092811981204","comedy drama tomás accompanied by his biographer lina calls upon his two sons jesús and antonio the sons find themselves competing for a potential inheritance the discovery of a large flag standing in the garden triggers a wave of family conflict "
"The Wicked Reporter 2: The Rebirth of Horserace Betting","0.002351691201212756","0.42007362560769224","0.16944046496380458","crime the continuing adventures of matsuzaki eiji okuda a racing tipster for a sports paper  in this sequel to s the wicked reporter matsuzaki befriends a mysterious old bettor at the track named tokudaiji kei sato  the man turns out to be a wellconnected millionaire and invites matsuzaki to his home  while the sequel covers the familiar territory of gambling and gangsters mochizuki also attempts to tactfully approach such subjects as gender dysphoria transvestism and infidelity "
"Jolly Good Christmas","0.0018254693268781779","0.42085767122211304","0.16943835008497213","tv movie comedy romance drama david is an american architect who relocates across the pond to take up a job at a prestigious london firm as the clock counts down to christmas day david is running out of time to buy his girlfriend – who also happens to be his boss’s daughter – a thoughtful present so he resorts to buying her a somewhat uninspired gift card "
"Paris Christmas Waltz","0.0013814108202883308","0.4215213870595331","0.16943740131598625","tv movie comedy romance emma relinquishes her job so a colleague with a family will keep his contemplating life’s next steps emma meets a professional dancer leo whose love for competitive dancing is waning until a once in a lifetime opportunity arises for the novice to join the pro and sweep all of paris off its feet "
"Invited Delivery Man 2","0.0027151543432591078","0.4195112469774891","0.1694335913969511","romance an erotic love film depicting a couple with sexual problems due to the muscular delivery mans erectile dysfunction and a female urologist "
"Humane","0.0077424862070598404","0.4119608655741074","0.16942983795387886","thriller horror science fiction in the wake of an environmental collapse that has forced humanity to shed  of its population a family dinner erupts into chaos when a fathers plan to enlist in the governments new euthanasia program goes horribly awry "
"Crayon Shin-chan: Action Mask vs. Leotard Devil","0.00025966133012457135","0.423176368594367","0.16942634423582156","animation comedy everyones favorite tv superhero action mask shows up in kasukabe and hes trying to get something from shinchan  but what could it be "
"Entre primas se arrima","0.0026997879118870003","0.4195112469774891","0.16942437153812787","unknown un hombre hereda su fortuna a un sobrino y dos sobrinas durante su vida con la condición de que pasen unos días juntos y no pase nada entre ellosentre primas se arrima — comedy movie produced in mexico and released in  it is a featurelength film with a runtime of h min "
"Woman in a Box: Virgin Sacrifice","0.004191586157542299","0.4172704373082836","0.16942312661783882","thriller horror crime a young virgin is captured by an abnormal couple the girl is kept locked in a wooden box and subjected to sexual torture and abuse loosely inspired by the reallife case of colleen stan "
"Monster High: Fright On!","0.0020935978742894204","0.4204147359856696","0.1694220531188415","family animation fantasy see what happens when the student bodies of an allvampire school and an allwerewolf school integrate with monster high "
"On the Wandering Paths","0.0017411107546517167","0.420942642738348","0.16942172354813026","drama pierre a famous explorer and writer travels regularly through the world someday climbing a hotel frontage while drunk he falls from high and into a deep coma when he awakes he has difficulties walking but against everyones advices he decides to walk through france following forgotten pathways "
"The Photographer","0.002415352131182911","0.4199281673751356","0.16942047822876402","unknown as the photographer minho starts shooting in the studio with a new concept the female model is killed in the accident  the process takes place accidentally on the camera and the picture is sold at a high price  minho who suddenly touched a great deal of money is unable to win the remorse of conscience and becomes a prodigal life devouring all the money he had  minhoo who became a shaggy person started to take pictures again after killing the model  and curator seung hee who sold the photographs finally found minhos truth and set up a new plan "
"Tad, the Lost Explorer","0.005014160636910357","0.416023193061104","0.16941777360658783","animation comedy adventure family tad is a celebrity archaeologist and adventurer just like his hero max mordon in his dreams in reality tad is a chicago construction worker one day however he is mistaken for a real professor and takes his place on a flight to peru in search of the lost city of paititi "
"The Unhealer","0.003609229768603496","0.4181209211409227","0.1694139063175312","fantasy thriller horror a botched faith healing bestows supernatural shaman powers on a bullied teenager when his lifelong tormentors pull a prank that kills someone he loves he uses his powers for revenge and goes on a bloody rampage to settle the score "
"Haul Out the Holly","0.0027339703816739317","0.41943133086194506","0.1694129145737824","tv movie comedy drama romance emily arrives home hoping to visit her parents only to discover that they are leaving on a trip of their own as she stays at their house for the holidays their hoa is determined to get emily to participate in the neighborhood’s many christmas festivities "
"Through the Night","0.0026928886978015657","0.4194907758616975","0.16941204356335995","drama one night a woman in danger calls the police anna takes the call a man is arrested weeks go by the courts are looking for evidence aly anna and dary have to deal with the echoes of that night they cant shake off "
"Alucarda","0.0010104212628760504","0.4220114908093324","0.16941084908145862","horror a young girls arrival at a convent after the death of her parents marks the beginning of a series of events that unleash an evil presence on the girl and her mysterious new friend an enigmatic figure known as alucarda demonic possession satan worship and vampirism follows "
"Female Hostel 3","0.002147537184411916","0.42029954659280166","0.16940834094776783","romance lonely boarding house women any man who goes in there cant come out in one piece boarding house owner hyeonjeong and tenants seonmi and joohee have a rule boyfriends are allowed to visit but they cant sleep together one day joohee brings in her boyfriend jeongsik and they secretly spend a hot night together the next morning jeongsik tries to leave quietly but gets caught by hyeonjeong she tells him that he broke the rules and he needs to be punished so she comes on to him "
"The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared","0.0010662421768400285","0.4219195504290758","0.16940756547773436","adventure comedy drinking the tasty folk soda puts a spring in the  year old man’s step and his next adventure takes him around the world and back to sweden during which time he is chased by the cia a balinese debt collector and becomes an executive at a soft drink company "
"Campus Pussycats","0.005038935087489875","0.41595460735558576","0.16940520399472825","drama after two students are caught doing “extracurricular” activities in an abandoned school classroom they plead their case to the student council to the headmaster’s surprise the teen lovers expose what’s really going on in their school behind closed doors "
"Sasaki and Miyano: Graduation","0.0039137359902833985","0.4176323418484753","0.1694011783335602","animation romance miyano’s world of boys’ love manga turns to reality when chance leads him to sasaki now sasaki wants to spend every opportunity with him "
"Lolo and the Kid","0.0006190476638477105","0.422573550867297","0.16940084894522744","drama family a hustler and the child he took in routinely con the wealthy — but a lifechanging opportunity could end their inseparable bond "
"Captain Underpants: The First Epic Movie","0.00926501731545935","0.4096010326731456","0.16939942345853387","action animation comedy family based on the bestselling book series this outrageous comedy tells the story of george and harold  two overly imaginative pranksters who hypnotize their principal into thinking he’s an enthusiastic yet dimwitted superhero named captain underpants "
"What the Peeper Saw","0.003904327971075986","0.41764024575634595","0.169398695085184","horror drama thriller a wealthy authors second wife begins to suspect that her year old stepson may have murdered his mother who mysteriously died in a bathtub accident "
"Eye for an Eye","0.0075022681166305874","0.4122421402901917","0.16939821698605503","thriller its fire and brimstone time as grieving mother karen mccann takes justice into her own hands when a kangaroo court in los angeles fails to convict robert doob the monster who raped and murdered her yearold daughter "
"Candy Cane Lane","0.007703286127028958","0.41193802848019456","0.1693971830682952","comedy fantasy family a man determined to win the neighborhoods annual christmas decorating contest makes a pact with an elf to help him win however the elf casts a spell bringing the twelve days of christmas to life bringing chaos to the small unsuspecting town "
"Barbie: Mermaid Power","0.0011110870683953586","0.4218262442057785","0.16939714992334862","animation join barbie “brooklyn” roberts barbie “malibu” roberts and her sisters skipper stacie and chelsea on an underwater adventure as they transform into mermaids to help save the world of pacifica in barbie mermaid power™ barbie and barbie are summoned by isla from dolphin magic to compete to be the underwater power keeper in a series of challenges designed to find their inner powers through these competitions they discover whether they are mermaids of earth air water or fire all while making new animal and mermaid friends in this fishtale of friendship adventure and bravery barbie barbie and family experience firsthand what it’s like to balance the worlds above and below the sea and learn a lesson in finding their inner powers along the way "
"The Piano Lesson","0.0020446761744108777","0.420422201221647","0.16939568619330533","drama a brother and sisters battle over a prized heirloom piano unleashes haunting truths about how the past is perceived — and who defines a family legacy "
"Menjelang Ajal","0.0026533750171304346","0.4195027816842505","0.16939313768397846","drama horror thriller sekar tries to support his  children alone by opening a food stall lately he has been worried because his merchandise always goes stale shortly after the food is served sekar went to see mak ambar the shaman who put up penglaris in his stall however it turned out that mak ambar had died since then jin who has been helping him demands his life until sekar is possessed every night the three children tried to get treatment but this attempt actually threatened the lives of them and their family "
"Emma and Eddie: A Working Couple","0.0036026441551583075","0.41807596184002893","0.16939197122910657","documentary drama emma and eddie live two lives one on social media and one in real life the webcam couple is out to save their marriage by starting their own adult webstudio in eastern europe "
"8-Bit Christmas","0.00044531290915083557","0.4228020027439092","0.1693879888430542","family comedy fantasy in suburban chicago during the late s tenyearold jake doyle embarks on a herculean quest to get the latest and greatest video game system for christmas "
"Between the Temples","0.0032507842368010983","0.41859367201237796","0.16938793934703186","comedy drama a griefstricken cantor in a crisis of faith finds his world turned upside down when his grade school music teacher reenters his life as his new adult bat mitzvah student the two forlorn souls develop a special connection "
"Sleepaway Camp","0.002428836958713536","0.4198261351161725","0.16938775622169713","horror after a terrible boating accident angela baker is sent to camp arawak where a series of bizarre and violent accidents begin to claim the lives of various campers "
"Frida","0.0015447967538570525","0.4211496567227593","0.16938674074141796","documentary an intimately raw and magical journey through the life mind and heart of iconic artist frida kahlo told through her own words for the very first time — drawn from her diary revealing letters essays and print interviews — and brought vividly to life by lyrical animation inspired by her unforgettable artwork "
"Boot Camp","0.0027850872860342036","0.4192876353156223","0.16938610649786945","romance comedy unathletic whitney carmichael signs up for an intense summer boot camp to reinvent herself and falls for her personal trainer she then finds the strength to embrace her true self and ignore the others expectations "
"Sinful Obsession","0.003303155543722359","0.41851007104643023","0.16938592174480552","drama a sexually unfulfilled housewife begins working in a high class brothel and starts a mutually obsessive relationship with a creepy regular customer "
"Behind Bedroom Doors","0.0035421192315906232","0.41815077933646627","0.1693855832735409","drama thriller newgirlintown abby is already dating two guysones a doctor the other is running for district attorney she also has some dirt on both of thembut when they find that she may potentially blackmail them abby discovers just how important a career is to some people "
"Rampage: Capital Punishment","0.007439234387940928","0.4123020027369668","0.1693843417275513","action crime thriller a man takes over a tv station and holds a number of hostages as a political platform to awaken humanity instead of money "
"Young Aunt","0.0029942589130789966","0.4189656344513759","0.16938280912839776","romance junghoon manages to get into a university in the outskirst of the city after years of trying but he cant find a place to stay so he stays at his aunts house jihyun runs a shopping mall with her friend eunyoung junghoon arrives at jihyuns house with just an address and runs into eunyoung who happens to be completely naked "
"Baligtaran","0.002976383676584914","0.41898920487916724","0.16938151215761785","drama romance kat is a beautiful dj who immediately catches the eye of pansexual woman denise but while kat falls for denise she’s just one of the many partners denise plays around with will kat learn to be okay with their setup or will denise change her ways for kat "
"Redbelt","0.0009103826586372363","0.4220833495464409","0.1693795694137587","drama is there room for principle in los angeles mike terry teaches jujitsu and barely makes ends meet his brazilian wife whose family promotes fights wants to see mike in the ring making money but to him competition is degrading a woman sideswipes mikes car and then after an odd sequence of events shoots out the studios window later that evening mike rescues an action movie star in a fistfight at a bar in return the actor befriends mike gives him a gift offers him work on his newest film and introduces mikes wife to his own  the women initiate business dealings then things go sour all at once mikes debts mount and going into the ring may be his only option "
"Yankee Zulu","0.0036625418774454965","0.41795509805877473","0.1693795643499772","comedy two south african boys one white rhino and one black zulu go their separate ways after an incident many years later they meet up again as adults when one after living for years in the united states is now a wanted criminal the two end up being a part of a madcap chase involving a check for a large amount of lottery money pursued by gen diehard and rhinos exwife rowena who was the cause of the rift between the two protagonists "
"Upside Down","0.00358100571098126","0.4180588762148756","0.16937215391253901","romance science fiction drama fantasy in an alternate universe where twinned worlds have opposite gravities a young man battles interplanetary prejudice and the laws of physics in his quest to reunite with the longlost girl of his dreams in this visually stunning romantic adventure that poses the question what if love was stronger than gravity "
"Final Destination 2","0.010609736860838777","0.40751520528748664","0.16937192423149794","horror mystery when kimberly has a violent premonition of a highway pileup she blocks the freeway keeping a few others meant to die safeor are they the survivors mysteriously start dying and its up to kimberly to stop it before shes next "
"Ghost Cat Anzu","0.0023698800383470863","0.41986756779321066","0.16936895514029252","animation fantasy comedy drama family precocious tween karin finds herself abandoned by her father in rural japan living in a temple with her grandfather she meets anzu a giant ghost cat and notorious layabout tasked with looking after her distrustful of her new guardian karin sabotages anzus odd jobs for the townsfolk and befriends the eccentric local forest spirits in an effort to win karin over anzu accidentally makes a deal with the devil and all hell breaks loose "
"Rise of the Legend","0.0032335362015875092","0.41857171645694136","0.16936880830372905","drama action in  during the late qing dynasty rampant corruption on the imperial court inflicts much suffering in peoples lives for years the black tiger’s fearsome boss lei gong has been trying to get rid of the leader of the northern sea one of his latest recruits is fei a fearless fighter who takes the northern sea leader’s head after a fierce fight just as lei gong believes he has total control of the port a new gang called the orphans rises in power led by fei’s childhood friend huo the orphans are out to eliminate all the criminal power from the port… "
"Prancer","0.004723139242761078","0.41633686993510244","0.16936863151969764","family drama fantasy jessica the daughter of an impoverished apple farmer still believes in santa claus so when she comes across a reindeer with an injured leg it makes perfect sense to her to assume that it is prancer who had fallen from a christmas display in town she hides the reindeer in her barn and feeds it cookies until she can return it to santa her father finds the reindeer an decides to sell it to the butcher not for venison chops but as an advertising display "
"Sniper: Assassin's End","0.0045644573187960625","0.41656885016980216","0.16936621445919853","action special ops sniper brandon beckett is set up as the primary suspect for the murder of a foreign dignitary on the eve of signing a highprofile trade agreement with the united states narrowly escaping death beckett realizes that there may be a dark operative working within the government and partners with the only person whom he can trust his father legendary sniper sgt thomas beckett both becketts are on the run from the cia russian mercenaries and a yakuzatrained assassin with sniper skills that rival both legendary sharpshooters "
"Detective Knight: Rogue","0.003791431740587042","0.4177247604949452","0.16936476324233032","action crime thriller as los angeles prepares for halloween maskwearing armed robbers critically wound detective james knight’s partner in a shootout following a heist with knight in hot pursuit the bandits flee la for new york where the detective’s dark past collides with his present case and threatens to tear his world apart…unless redemption can claim knight first "
"My Love, My Bride","0.0010229652884859333","0.4218731841762724","0.1693630528436005","comedy romance when youngmin and miyoung marry each other after they graduate college they experience different challenges that test their relationship "
"My Lovely Angel","0.0012816858166897638","0.4214682314786464","0.16935630408147243","drama a lifechanging story of a man who has lived as a loner his entire life jae shik begins to live together with a child with a hearingvisual disability as they change each others lives and try to find a way to communicate "
"The 300 Spartans","0.0017621219975482707","0.4207450186175574","0.16935528064555194","adventure history war essentially true story of how spartan king leonidas led an extremely small army of greek soldiers  of his personal body guards from sparta to hold off an invading persian army now thought to have numbered  "
"The Rover","0.003828436616136195","0.4176435013954478","0.16935446252786085","crime drama  years after a global economic collapse a hardened loner pursues the men who stole his car through the lawless wasteland of the australian outback aided by the brother of one of the thieves "
"Wicked Deeds","0.0019092006978241446","0.4205188943414644","0.16935307815528025","mystery thriller a wife begins to confuse fantasy with reality after she is seduced by the hot tub repairman and others while her husband is out of town "
"A Merry Christmas Wish","0.0035016647489987517","0.41812971981240743","0.16935288677436222","tv movie comedy romance janie a rising marketing executive living in the big apple returns to her hometown of woodland falls when her greatuncle randall passes away randall has even arranged for his farmhand dylan to help at the event which is being held in the farm’s sprawling barn aware that her manhattan boyfriend is anxious for her to return to the city so the pair can jet off to a previously planned holiday on the beach janie begins to feel an unexpected emotional tug about living life in a more authentic meaningful way "
"A Second Chance","0.0037481548522329457","0.4177576957492446","0.1693519712110376","drama family a young girl and her coach overcome adversity to make their way into the national australian gymnastics squad "
"Pokémon the Movie: Genesect and the Legend Awakened","0.0016416993516933966","0.42091590030701087","0.16935137973382042","action adventure animation family a group of five genesect have invaded the big city and pose a threat to the supply of electricity which attracts the attention of the legendary pokémon mewtwo satoshi pikachu and his friends must come to the rescue when the powerful leader a red genesect faces mewtwo "
"Honey","0.0032046849426847794","0.418571376032264","0.16935136137851647","music drama romance honey daniels dreams of making a name for herself as a hiphop choreographer when shes not busy hitting downtown clubs with her friends she teaches dance classes at a nearby community center in harlem ny as a way to keep kids off the streets honey thinks shes hit the jackpot when she meets a hotshot director casts her in one of his music videos but when he starts demanding sexual favors from her honey makes a decision that will change her life "
"Entre ses mains","0.003068582264817552","0.41877333197901967","0.16935048215049842","thriller tv movie clara a lawyer in annecy leads a serene but monotonous life with her husband damien and their two children one night she falls under the spell of a mysterious sculptor stéphane this one torrid night will have dramatic repercussions for her and her family "
"The Preacher's Daughter","0.0027643896437778972","0.41922681650041094","0.1693493603864311","drama the estranged daughter of a small town minister is forced to return to the strict religious home of her youth where she must confront the troubled relationships that caused her to leave four years before "
"Honey, I Shrunk the Kids","0.003634631420463508","0.41791697818144646","0.1693475701248567","adventure comedy family science fiction the scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects now the teens must fight diminutive dangers as the father searches for them "
"500 Days of Escobar","0.0019973224777335707","0.4203641687519928","0.16934406098743726","documentary crime the day manhunt for colombias pablo escobar is detailed through interviews and archival images in this crime documentary "
"The Paradise of Thorns","0.002389009677402157","0.41977462962560796","0.1693432576566845","drama thriller when a tragedy takes sek away from thongkam its as though the whole world is denying the love between the two men thongkam has no option but to fight for the fruits of his labour and love "
"Escaping Paradise","0.003009625344451104","0.41882719939489665","0.16933665496462932","thriller action when a young couple vacations on an exotic island they encounter a dangerous fugitive who is determined to keep them from leaving "
"You Can Live Forever","0.00192362632727551","0.42045596378173045","0.1693365613090575","drama romance when jaime a gay teenager is sent to live in a community of jehovahs witnesses in smalltown quebec she falls madly in love with a devout witness girl the two embark on an intense affair with consequences that will reshape the rest of their lives "
"Secret Lives of Orangutans","0.0014830174277283802","0.42111646284321735","0.16933639559392397","documentary follow a multigenerational orangutan family through their treetop triumphs and travails in this immersive documentary narrated by david attenborough "
"Dark Harvest","0.00752861057041134","0.4120399116985911","0.16933313102168326","horror fantasy thriller in a small midwestern town a deadly annual ritual unfolds when the mythical nightmare sawtooth jack rises from the cornfields and challenges the town’s teenage boys in a bloody battle of survival "
"The 8th Night","0.004500169187545414","0.41657749248893094","0.16933109850809963","mystery thriller horror with prayer beads in one hand and an ax in the other a monk hunts down a millenniaold spirit thats possessing humans and unleashing hell on earth "
"Countdown","0.0072604820230001","0.4124254257091893","0.16932645949747577","horror thriller a young nurse downloads an app that tells her she only has three days to live with time ticking away and a mysterious figure haunting her she must find a way to save her life before time runs out "
"Living with Chucky","0.0014030492644653784","0.42119942452319203","0.16932159936795604","documentary horror a filmmaker who grew up alongside chucky the killer doll seeks out the other families surrounding the childs play films as they recount their experiences working on the ongoing franchise and what it means to be a part of the chucky family "
"What Happened at the Carpenter's Shop","0.0029393788010357606","0.41889220822621676","0.16932051057110817","romance a rumour spread out all over the neighborhood yeonjoo a beautiful entertaining sns celebrity and also a woodworker is being watched and admired by doshik  he decides to ask her for a date one weekend doshik appeared and grasped yeonjoo without her noticing him  meanwhile the clueless naïve and honest bookkeeper of the carpenter shop is keeping two huge secrets no one would even thought of  finally the great secret of yeonjoo and taeju is revealed turning the tables around "
"The Dead Pool","0.0030180925617377743","0.4187712520750506","0.1693193563670629","action crime thriller dirty harry callahan returns for his final film adventure together with his partner al quan he must investigate the systematic murder of actors and musicians by the time harry learns that the murders are a part of a sick game to predict the deaths of celebrities before they happen it may be too late "
"Mother And Daughter Car Center","0.002698533509326013","0.41925011413243585","0.16931916575856998","romance yeon ja a working mother runs a car center after divorce and is raising her daughter all by herself her daughter ah jung started helping her when she became an adult however the customers dont trust weaklooking women to touch machines and the business at the car center is slow thanks to ah jungs punk boyfriend sung hoon they came up with an idea to turn the car center into a sexy car center "
"Chandu Champion","0.002076663439716079","0.42017163967181426","0.16931465393255535","drama  bullet wounds one still in the body three different sports and an unshakable determination to fulfill the dream of an olympic gold later muralikant petkar indias first paralympian to finish at the top of the podium got the recognition by his own country  years after he achieved what no athlete from his country could "
"Coraline: The Making of 'Coraline'","0.002606962122373869","0.41936312300621914","0.169309426475912","documentary animation a look at the complexities and intricacies of making the  stop motion animation film coraline "
"Tiger 3","0.004095937962266944","0.41712897202203325","0.1693091515861735","action adventure thriller following the events of tiger zinda hai war and pathaan avinash singh rathore returns as tiger but this time the battle is within he has to choose between his country or family as an old enemy is after his life who claims that his family was killed by tiger he holds tiger captive in pakistan as the indian agents loyalty towards his country faces its biggest test "
"Due West: Our Sex Journey","0.003627105005097578","0.41782526840145384","0.16930637036364007","comedy drama romance set in contemporary hong kong several young people are searching for romance and struggling to learn the difference between lust and love in an adventure that takes them to the mainland where pleasure is much more readily available "
"Mirrors","0.003327302793021382","0.41826939591115697","0.16930414004027564","horror mystery an excop and his family are the target of an evil force that is using mirrors as a gateway into their home "
"Al margen","0.0024990835021288784","0.4195112469774891","0.169303948892273","documentary  "
"Adultery Alumni Association 3","0.00184020855696979","0.4204930819294106","0.1693013579059461","drama romance yeonwoo is reunited with her first love yoonjeong at a reunion after returning from america while her husband is on a business trip yoon jeongeun calls yeonwoo to her house and has sex yoonjeongs husband junhyeok finds another mans hair in the bed and visits yeonwoo to warn him yoonjung comes to yeonwoo with a complicated heart the two have sex once again and confirm their love "
"Sheriff","0.0011408791292188305","0.4215418104827311","0.16930125167062376","action crime thriller drama mystery sheriff a police officer from the integrity department who is dedicated and insightful he is paired with nazri a young and idealistic police officer from the narcotics department their mission is to bust a drug syndicate headed by the ruthless kingpin tony the kingpin is involved in the distribution of methamphetamine and many people have died at the hands of this meth killer "
"The Kindred","0.001763062799469012","0.4206082381647924","0.16930113294559837","horror after her father’s suicide a young mother investigates what led to his death but when she is haunted by spirits and unearths an unsolved mystery from  years ago she discovers a dark family history that could prove deadly for her child "
"Even if This Love Disappears from the World Tonight","0.0018286053332806484","0.42049930879121544","0.16929688671645457","romance drama maori agrees to date smitten classmate toru on the condition that they dont fall in love after all she can only hold on to memories for  hours "
"Woodwalkers","0.002149105187613151","0.4200157174718038","0.16929575010128942","family fantasy humans who can shapeshift into animals struggle to integrate with others without giving away their special abilities as a group they strive to inform and institute change in the world perspective of deforestation and the importance of natural habitats however when that can’t happen they are forced to take matters into their own hands "
"Baywatch","0.031177548452082926","0.37647301068692873","0.16929573334602127","comedy action crime devoted lifeguard mitch buchannon butts heads with a brash new recruit together they uncover a local criminal plot that threatens the future of the bay "
"Ambush","0.0018910118606898152","0.4203952213749924","0.16929269566641086","war action thriller when a small outpost is ambushed a us army squad must take the battle below ground on a highstakes mission in a new type of warfare the likes of which they have never seen "
"You'll Never Find Me","0.003355526850643618","0.4181961755108834","0.16929178631473954","horror thriller patrick a strange and lonely resident lives in a mobile home at the back of an isolated caravan park after a violent thunderstorm erupts a mysterious young woman appears at his door seeking shelter from the weather the longer the night wears on and the more the young woman discovers about patrick the more difficult she finds it to leave soon she begins to question patrick’s intentions while patrick begins to question his own grip on reality "
"Little Lips","0.004109422789797567","0.4170652522293272","0.16929175456560944","drama a writer returns home to his estate after service in world war i he has developed a very bad case of depression due to a war wound concerning his genitalia he contemplates suicide but recovers after becoming interested in his caretakers  yearold war orphan niece who now lives in the manor "
"Sanctuary","0.00511858965011263","0.4155504646712209","0.16929133965855597","drama thriller confined to a claustrophobic hotel room the heir to a hotel empire and the dominatrix who has primed him for success become locked in a battle of wits and wills as he tries to end his relationship with her "
"The Good Teacher","0.001203912857908491","0.42142215489052837","0.16929120967095643","drama thriller julien a young teacher is wrongfully accused of sexual misconduct by a teenage girl from his class as he faces mounting pressures from the girl’s older brother and her classmates the situation spirals out of control allegations spread the entire school is thrown into turmoil and the teacher has to fight to clear his name "
"Wizards","0.005426231878195004","0.41508207812044606","0.16928857037509545","animation fantasy science fiction after the death of his mother the evil mutant wizard blackwolf discovers some longlost military technologies full of ego and ambition blackwolf claims his mothers throne assembles an army and sets out to brainwash and conquer earth meanwhile blackwolfs gentle twin brother the bearded and sage avatar calls upon his own magical abilities to foil blackwolfs plans for world domination  even if it means destroying his own flesh and blood "
"Escape","0.0008153616646423747","0.421998073039463","0.16928844621457065","action drama after completing his required decade of military service and being honored as a hero a north korean sergeant makes a sudden shocking attempt to defect to the south risking life and limb for the chance to finally determine his own destiny "
"Ripper's Revenge","0.0015648671948328653","0.420869371932743","0.16928666908999693","thriller horror history one year on from the notorious ripper murders london is terrorised once again by a series of brutal killings when gruesome letters from the ripper begin landing on his desk an innocent reporter finds himself drawn into a deadly mystery threatening the lives of everyone around him "
"Purpose of Cohabitation","0.002992063708597268","0.418728518930634","0.16928664579741198","romance seunggu and yoonhye enjoy the honeymoon the photographer seunggu sells a glance with his senior cousin who is a neighbor cousin on his way to work yoon hye who has no hesitation in managing her body goes to the gym for a workout and hears the breakup of tae joon the pt in charge taejun who was living in the girlfriends house is kicked out with a breakup and to taejun where he cant go yoonhye rents out a room for his newlyweds to cover the repair cost of the ride offer your own rent and their purposeful cohabitation begins… "
"Jaque Mate","0.003742823641348746","0.4175954816691656","0.1692838868524755","action comedy duque an international secret agent who retired years ago after a traumatic event is forced to return to action when a commando operative kidnaps his niece and forces him to steal a precious scientific formula as part of the ransom "
"Strange Hair Salon","0.002410334520938958","0.4195917133462379","0.16928288605105854","romance drama mi na opens her new beauty salon however mi na doesnt reseive customers even though she has opend her salon for a while therefore she tries to attract customers by implementing a sexy concept which proves to be a jackpot "
"Tom and Jerry & The Wizard of Oz","0.003152940837044013","0.4184733992224392","0.16928112419120211","animation comedy adventure family fantasy after a deadly storm tom and jerry find themselves stranded on an unknown island ruled by the evil wizard of oz as they try to find their way back home they worry for their master dorothys safety "
"Trespass","0.0027988857142050745","0.41899272630649476","0.16927642195112097","action thriller crime two arkansas firemen vince and don get hold of a map that leads to a cache of stolen gold in an abandoned factory in east st louis what they dont know is that the factory is on the turf of a local gang who come by to execute one of their enemies vince sees the shooting the gang spots vince and extended mayhem ensues as vince and don try to escape gang leader king james argues with his subordinate savon about how to get rid of the trespassers "
"The Sisterhood of the Traveling Pants 2","0.0029133499478952536","0.4188130977551161","0.1692732490707836","adventure comedy drama four young women continue the journey toward adulthood that began with the sisterhood of the traveling pants now three years later these lifelong friends embark on separate paths for their first year of college and the summer beyond but remain in touch by sharing their experiences with each other "
"Hombre","0.003194022520916379","0.4183777649168645","0.16926751947929564","drama when straight guys go gay a film anthology of stories taken from the blog pinoy mm erotica  an anthology of five stories each story poses the question what would a straight guy do in a gay situation "
